,Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb
13195,1353445756,76071MC,NY,COM,07/23/2013,46,DELV,WHITE,P,10010,18350,18370,20140131,19.0,19,401,915798,401,0,0743P,,NY,F,1274,1ST AVE,,0,408,F1,,YYYYYYB,ALL,ALL,WH,0.0,0,-,0
13196,1353445768,63676JM,99,COM,07/23/2013,18,DELV,MERCU,P,0,0,0,0,74.0,74,401,915748,401,0,0657P,,NY,,,S/S ON W 34 ST 120,E/O 7 AVE,0,408,C,,YYYYYYB,0700A,0700P,BRN,0.0,0,-,0
13197,1353445781,63133JM,NY,COM,07/23/2013,46,DELV,GMC,P,10110,17490,17510,0,10.0,10,401,915748,401,0,0718P,,NY,O,453,2ND AVE,,0,408,F1,,BBYYBBB,ALL,ALL,BRN,0.0,1989,-,0
13198,1353445793,63683JM,NY,COM,07/23/2013,18,DELV,MERCU,P,34450,16920,97480,0,1.0,1,401,915748,401,0,0653P,,NY,F,440,W 34 ST,,0,408,I3,,YYYYYYY,0700P,0700P,BR,0.0,0,-,0
13199,1353445800,T618354C,NY,SRF,07/23/2013,46,SUBN,CHEVR,P,10510,34350,34370,20131130,,0,0,938155,CTZF,0,0305P,,NY,F,841,6TH AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0.0,2012,-,0
13200,1353445811,OL8775F,NJ,PAS,07/23/2013,31,SDN,LINCO,P,10510,34370,34390,0,,0,0,938155,CTTF,0,0308P,,NY,O,872,6TH AVE,,0,408,C,,BBBBBBB,ALL,ALL,GREY,0.0,0,-,0
13201,1353445823,T431497C,NY,SRF,07/23/2013,31,SDN,TOYOT,P,10510,34390,34410,20130930,,0,0,938155,CTTF,0,0309P,,NY,O,882,6TH AVE,,0,408,I3,,BBBBBBB,ALL,ALL,BLK,0.0,2009,-,0
13202,1353445835,T630295C,NY,SRF,07/23/2013,31,SDN,LINCO,P,10510,34470,34490,20131231,,0,0,938155,CTTF,0,0311P,,NY,O,972,6TH AVE,,0,408,I3,,BBBBBBB,ALL,ALL,BLK,0.0,2011,-,0
13203,1353445847,FAM2995,NY,PAS,07/23/2013,31,SUBN,GMC,P,10510,34490,34510,20140930,,0,0,938155,CTTF,0,0312P,,,F,989,6TH AVE,,0,408,C,,BBBBBBB,ALL,ALL,BLK,0.0,2010,-,0
13204,1353445859,6181CL,CT,PAS,07/23/2013,41,SUBN,DODGE,P,10510,34490,34510,0,,0,0,938155,CTTF,0,0314P,,NY,F,989,6TH AVE,,0,408,I3,,BBBBBBB,ALL,ALL,BLK,0.0,0,-,0
13205,1353445860,T803887C,NY,SRF,07/23/2013,46,SDN,LINCO,P,10510,34510,34530,20130930,,0,0,938155,CTTF,0,0315P,,NY,F,1001,6TH AVE,,0,408,J3,,BBBBBBB,ALL,ALL,GREEN,0.0,2006,-,0
13206,1353445872,T609598C,NY,SRF,07/23/2013,31,SUBN,LINCO,P,10510,34610,34630,20140630,,0,0,938155,CTTF,0,0000A,,NY,O,1100,6TH AVE,,0,408,I3,,BBBBBBB,ALL,ALL,BLK,0.0,2005,-,0
13207,1353445884,GBN8148,NY,PAS,07/23/2013,31,SDN,AUDI,P,10510,34590,34610,20141018,,0,0,938155,CTTF,0,0326P,,NY,F,1095,6TH AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0.0,2013,-,0
13208,1353445902,T529760C,NY,SRF,07/23/2013,31,SDN,LINCO,P,10510,34630,34650,20140131,,0,0,938155,CTTF,0,0335P,,NY,F,1133,6TH AVE,,0,408,I3,,BBBBBBB,ALL,ALL,BLK,0.0,2009,-,0
13209,1353445914,T633419C,NY,SRF,07/23/2013,31,SDN,CHRYS,P,10510,34630,34650,20140331,,0,0,938155,CTTF,0,0340P,,NY,O,1133,6TH AVE,,0,408,I3,,BBBBBBB,ALL,ALL,BLK,0.0,2013,-,0
13210,1353445938,OLHMUSIC,NJ,PAS,07/23/2013,31,SUBN,LINCO,P,10510,34710,34730,0,,0,0,938155,CTTF,0,0347P,,NY,F,1211,6TH AVE,,0,408,C,,BBBBBBB,ALL,ALL,BLK,0.0,0,-,0
13211,1353445940,T603305C,NY,SRF,07/23/2013,31,SDN,CADIL,P,10510,34870,34890,20130831,,0,0,938155,CTTF,0,0356P,,NY,F,1369,6TH AVE,,0,408,I3,,BBBBBBB,ALL,ALL,BLK,0.0,2010,-,0
13212,1353445963,K989EL,NY,PAS,07/23/2013,14,SUBN,JEEP,P,10510,34910,34930,20160422,,0,0,938155,CTTF,0,0402P,,NY,F,1409,6TH AVE,,0,408,C4,,BBBBBBB,ALL,ALL,BLUE,0.0,0,-,0
13213,1353445975,T457832C,NY,SRF,07/23/2013,31,SDN,LINCO,P,10610,34790,34810,20140630,,0,0,938155,CTTF,0,0424P,,NY,F,787,7TH AVE,,0,408,C5,,BBBBBBB,ALL,ALL,GRY,0.0,2003,-,0
13214,1353445987,T471264C,NY,SRF,07/23/2013,14,SDN,LINCO,P,10610,34790,34810,20140131,,0,0,938155,CTTF,0,0443P,,NY,F,790,7TH AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0.0,2010,-,0
13215,1353445999,ZPX12X,NJ,PAS,07/23/2013,46,SUBN,DODGE,P,34770,10510,10610,0,,0,0,938155,C77F,0,0450P,,NY,O,101,W 50TH ST,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0.0,0,-,0
13216,1353446037,45008PA,NY,999,07/23/2013,40,DELV,INTER,P,11110,34670,34690,20131031,18.0,18,401,931927,401,0,0335P,,NY,O,613,11TH AVE,,0,408,M2,,BBBBBBB,ALL,ALL,BLUE,0.0,1992,-,1
13217,1353446049,33375JB,NY,COM,07/23/2013,46,UTIL,FORD,P,10110,17810,17830,20140331,17.0,17,401,931927,401,0,0539P,,NY,O,767,2ND AVE,,0,408,F1,,BBBBBBB,ALL,ALL,RED,0.0,1995,-,0
13218,1353446050,48799JU,NY,COM,07/23/2013,14,,DODGE,P,10210,18070,18090,0,17.0,17,401,931927,401,0,0440P,,NY,F,900,3RD AVE,,0,408,C,,BBBBBBB,ALL,ALL,WH,0.0,2005,-,0
13219,1353446086,93310JT,NY,COM,07/23/2013,46,VAN,INTER,P,10210,18430,18450,0,19.0,19,401,931927,401,0,0504P,,NY,O,1258,3RD AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BROWN,0.0,2005,-,0
13220,1353446116,48764JZ,NY,COM,07/23/2013,46,VAN,FORD,P,10210,18730,18750,0,19.0,19,401,931927,401,0,0530P,,NY,O,1550,3RD AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0.0,2009,-,0
13221,1353446128,48764JZ,NY,COM,07/23/2013,45,VAN,FORD,P,10210,18730,18750,0,19.0,19,401,931927,401,0,0531P,,NY,O,1550,3RD AVENUE,,0,408,E1,,BBBBBBB,ALL,ALL,WH,0.0,2009,-,0
13222,1353446130,XAAP33,NJ,PAS,07/23/2013,46,DELV,FORD,P,10210,18690,18710,0,19.0,19,401,931927,401,0,0540P,,NY,F,1520,3RD AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0.0,0,-,0
13223,1353446141,XAAP33,NJ,PAS,07/23/2013,45,DELV,FORD,P,10210,18690,18710,0,19.0,19,401,931927,401,0,0541P,,NY,F,1520,3RD AVE,,0,408,E1,,BBBBBBB,ALL,ALL,WH,0.0,0,-,0
13224,1353446153,63395JM,NY,COM,07/23/2013,46,VAN,FORD,P,10210,18710,18730,0,19.0,19,401,931927,401,0,0550P,,NY,F,1538,3RD AVENUE,,0,408,F1,,BBBBBBB,ALL,ALL,BROWN,0.0,1995,-,0
13225,1353446165,63395JM,NY,COM,07/23/2013,45,VAN,FORD,P,10210,18710,18730,0,19.0,19,401,931927,401,0,0551P,,NY,F,1538,3RD AVE,,0,408,E1,,BBBBBBB,ALL,ALL,BROWN,0.0,1995,-,0
13226,1353446177,98485PA,NY,999,07/23/2013,46,TRAC,MACK,P,10210,18290,18310,20130930,19.0,19,401,931927,401,0,0603P,,NY,F,1124,3RD AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0.0,0,-,0
13227,1353446189,9845PA,NY,999,07/23/2013,45,TRAC,MACK,P,10210,18290,18310,20130930,19.0,19,401,931927,401,0,0604P,,NY,F,1124,3RD AVE,,0,408,E1,,BBBBBBB,ALL,ALL,WH,0.0,0,-,0
13228,1353446190,41952JM,NY,COM,07/23/2013,18,VAN,CHEVR,P,10610,34510,34530,0,14.0,14,401,931927,401,0,0635P,,NY,O,501,7TH AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0.0,1994,-,0
13229,1353446207,63521JM,NY,COM,07/23/2013,46,DELV,MERCU,P,10210,18670,18690,20131031,19.0,19,401,948080,401,0,0544P,,NY,O,1495,3 AVE,,0,408,J2,,BBBBBBB,ALL,ALL,BRN,0.0,1995,-,0
13230,1353446219,93310JT,NY,COM,07/23/2013,46,DELV,MERCU,P,10210,18690,18710,20131031,19.0,19,401,948080,401,0,0544A,,NY,F,1520,3 AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BRN,0.0,2005,-,0
13231,1353446220,63056JM,NY,COM,07/24/2013,46,DELV,GMC,P,10210,18390,18410,20131031,19.0,19,401,948080,401,0,0508P,,NY,F,1217,3 AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BRN,0.0,1988,-,0
13232,1353446232,49055MA,NY,COM,07/24/2013,46,,FUSO,P,10210,18390,18410,20150131,19.0,19,401,948080,401,0,0511P,,NY,O,1227,3 AVE,,0,408,C,,BBBBBBB,ALL,ALL,WHT,0.0,2008,-,0
13233,1353446244,63521JM,NY,COM,07/24/2013,46,DELV,MERCU,P,10210,18670,18690,20131031,19.0,19,401,948080,401,0,0514P,,NY,O,1497,3 AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BRN,0.0,1995,-,0
13234,1353446256,63506JM,NY,COM,07/24/2013,46,DELV,MERCU,P,18710,10210,10110,20131031,19.0,19,401,948080,401,0,0518P,,NY,F,203,E 86TH ST,,0,408,F1,,BBBBBBB,ALL,ALL,BRN,0.0,2001,-,0
13235,1353446268,3511499,99,PSD,07/24/2013,46,DELV,MERCU,P,10210,18790,18810,0,19.0,19,401,948080,401,0,0519P,,NY,O,1616,3 AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0.0,0,-,0
13236,1353446293,449TSJ,NJ,PAS,07/24/2013,46,TRLR,TRAIL,P,24890,18770,18790,0,19.0,19,401,948080,401,0,0527P,,NY,O,1348,LEXINGTON AVE,,0,408,F1,,BBBBBBB,ALL,ALL,YW,0.0,0,-,0
13237,1353446311,77030PA,NY,COM,07/24/2013,46,DELV,UD,P,10210,18650,18670,20140331,19.0,19,401,948080,401,0,0540P,,NY,F,1479,3 AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WHT,0.0,2006,-,0
13238,1353446372,63521JM,NY,COM,07/31/2013,46,DELV,MERCU,P,10210,18670,18690,20131031,19.0,19,401,948080,401,0,0635P,,NY,O,1495,3 AVE,,0,408,L2,,BBBBBBB,ALL,ALL,BRN,0.0,1995,-,0
13239,1353446384,63521JM,NY,COM,07/31/2013,45,DELV,MERCU,P,10210,18670,18690,20131031,19.0,19,401,948080,401,0,0636P,,NY,O,1495,3 AVE,,0,408,E1,,BBBBBBB,ALL,ALL,BRN,0.0,1995,-,0
13240,1353446402,89804,MA,999,07/23/2013,18,BUS,,P,36240,17890,17910,0,17.0,17,406,919082,406,0,0436P,,NY,O,809,UN PLAZA,,0,408,F4,,YYYYYBB,0200P,0700P,WH,0.0,0,-,0
13241,1353446414,60020JN,NY,COM,07/24/2013,46,DELV,FORD,P,25390,18190,18210,20141130,19.0,19,406,919082,406,0,0922A,,NY,F,660,MADISON AVE,,0,408,C4,,BBBBBBB,ALL,ALL,WH,0.0,1992,-,0
13242,1353446426,87336JV,NY,COM,07/24/2013,46,DELV,FREI,P,25390,18310,18330,20140430,19.0,19,406,919082,406,0,0924A,,NY,O,781,MADISON AVE,,0,408,J3,,BBBBBBB,ALL,ALL,WHT,0.0,2006,-,0
13243,1353446438,63505JM,NY,COM,07/24/2013,46,DELV,,P,25390,18490,18510,0,15.0,15,406,919082,406,0,0933A,,NY,O,957,MADISON AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BR,0.0,0,-,0
13244,1353446440,63562JM,NY,COM,07/24/2013,46,DELV,,P,25390,18530,18550,0,15.0,15,406,919082,406,0,0934A,,NY,F,1002,MADISON AVE,,0,408,L2,,BBBBBBB,ALL,ALL,BR,0.0,0,-,0
13245,1353446451,63185JM,NY,COM,07/24/2013,46,DELV,GMC,P,25390,17670,17690,0,15.0,15,406,915082,406,0,0537A,,NY,F,196,MADISON AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BN,0.0,1986,-,0
13246,1353446475,98983MC,NY,COM,07/25/2013,46,VAN,DODGE,P,25390,18250,18270,0,19.0,19,406,919082,406,0,0942A,,NY,O,715,MADISON AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0.0,2005,-,0
13247,1353446487,87336JV,NY,COM,07/25/2013,46,,,P,25390,18310,18330,0,19.0,19,406,919082,406,0,0944A,,NY,F,790,MADISON AVE,,0,408,F1,,BBBBBBB,ALL,ALL,,0.0,0,-,0
13248,1353446499,68736JZ,NY,COM,07/25/2013,46,VAN,FORD,P,27790,18450,18470,20140430,19.0,19,406,919082,406,0,1034A,,NY,F,791,PARK AVE,,0,408,C,,BBBBBBB,ALL,ALL,WH,0.0,2010,-,0
13249,1353446517,ICEBERG6,NY,COM,07/25/2013,46,VAN,GMC,P,27790,18470,18490,20140930,19.0,19,406,919082,406,0,1036A,,NY,F,799,PARK AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0.0,2007,-,0
13250,1353446529,96087MA,NY,COM,07/25/2013,46,DELV,FRUEH,P,27790,18550,18570,0,19.0,19,406,919082,406,0,1040A,,NY,F,885,PARK AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BR,0.0,2011,-,0
13251,1353446530,49330KA,NY,COM,07/25/2013,46,DELV,FORD,P,27790,18820,18830,0,19.0,19,406,919082,406,0,1044A,,NY,F,1175,PARK AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0.0,2009,-,0
13252,1353446554,87058JW,NY,COM,07/25/2013,46,VAN,FORD,P,24890,18530,18550,20150531,19.0,19,406,919082,406,0,1055A,,NY,F,1114,LEXINGTON AVE,,0,408,F1,,BBBBBBB,ALL,ALL,GR,0.0,2007,-,0
13253,1353446578,49282KA,NY,COM,07/25/2013,46,DELV,,P,24890,18390,18410,0,19.0,19,406,919082,406,0,1101A,,NY,F,975,LEXINGTON AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WHT,0.0,0,-,0
13254,1353446580,63479JM,NY,COM,07/25/2013,46,DELV,,P,24890,18290,18310,0,19.0,19,406,919022,406,0,1104A,,NY,O,888,LEXINGTON AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BR,0.0,0,-,0
13255,1353446591,40515JT,NY,COM,07/25/2013,19,DELV,FRUEH,P,10410,17830,17850,20140131,18.0,18,406,919082,406,0,1142A,,NY,O,509,5TH AV,,0,408,C3,,BBBBBBB,ALL,ALL,GREEN,0.0,2004,-,0
13256,1353446610,50755JZ,NY,COM,07/23/2013,53,VAN,WHITE,P,10010,17470,17490,0,13.0,13,401,914624,401,0,0332P,,,,421,1ST AVE,,0,408,C,,BBBBBBB,ALL,ALL,WH,0.0,2002,-,0
13257,1353446621,63465JM,NY,COM,07/23/2013,53,VAN,GMC,P,10010,17550,17570,0,13.0,13,401,914624,401,0,0336A,,,,485,1ST AVE,,0,408,F6,,BBBBBBB,ALL,ALL,BR,0.0,1988,-,0
13258,1353446633,XS242A,NJ,PAS,07/23/2013,53,DELV,WHITE,P,10010,17670,17690,0,,0,401,914624,401,0,0343P,,R,,603,1ST AVE,,0,408,F6,,BBBBBBB,ALL,ALL,RD,0.0,0,-,0
13259,1353446645,XW3841,NJ,PAS,07/23/2013,17,TRLR,WHITE,P,0,0,0,0,13.0,13,401,914624,401,0,0347P,,,,,E/S OF 1ST AVE,BET 35/36,0,408,C,,YYYYYYB,300,0700P,YL,0.0,0,-,0
13260,1353453066,TNKZNG,NY,PAS,07/25/2013,46,SUBN,CHEVR,P,13610,34490,34510,0,,0,0,938155,CTTF,0,0417P,,NY,O,1370,BROADWAY,,0,408,F1,,BBBBBBB,ALL,ALL,M/C,0.0,0,-,0
13261,1353453078,T496611C,NY,SRF,07/25/2013,31,SDN,LINCO,P,10510,34510,34530,20130731,,0,0,938155,CTTF,0,0425P,,NY,F,1011,6TH AVE,,0,408,C4,,BBBBBBB,ALL,ALL,BLK,0.0,2005,-,0
13262,1353453108,T636003C,NY,PAS,07/25/2013,31,SDN,LINCO,P,10510,34650,34670,20140531,,0,0,938155,CTTF,0,0442P,,NY,F,1155,6TH AVE,,0,408,I3,,BBBBBBB,ALL,ALL,BLK,0.0,2008,-,0
13263,1353453110,T502818C,NY,SRF,07/25/2013,17,SDN,LINCO,P,10510,34690,34710,20130731,,0,0,938155,CTTF,0,0946P,,NY,F,1185,6TH AVE,,0,408,I3,,BBBBBBB,ALL,ALL,BLK,0.0,2007,-,0
13264,1353453121,79002,NY,PAS,07/25/2011,46,SDN,CHEVR,P,10510,34690,34710,20130510,,0,0,938155,CTTF,0,0455P,,NY,F,1180,6TH AVE,,0,408,C3,,BBBBBBB,ALL,ALL,BLK,0.0,1996,-,0
13265,1353453133,T628868C,NY,SRF,07/25/2013,17,SUBN,LINCO,P,10510,34710,34730,20131231,,0,0,938155,CTTF,0,0557P,,NY,F,1211,6TH AVE,,0,408,C,,BBBBBBB,ALL,ALL,BLK,0.0,2013,-,0
13266,1353453170,MDN783,NJ,PAS,07/25/2013,14,SDN,,P,34810,10910,11010,0,,0,0,938155,CTTF,0,0550P,,NY,O,411,WEST 52ND ST,,0,408,I3,,BBBBBBB,ALL,ALL,WHITE,0.0,0,-,0
13267,1353453182,GBB3925,NY,PAS,07/25/2013,20,SDN,INFIN,P,34810,10910,11010,20150116,,0,0,938155,CTTF,0,0553P,,NY,O,407,W 52ND ST,,0,408,D,,YYYYYYB,0800A,0600P,GRY,0.0,2011,-,0
13268,1353453194,66979JT,NY,PAS,07/25/2013,41,VAN,CHEVR,P,0,0,0,20131231,,0,0,938155,CTTF,0,0600P,,NY,F,355,W 52ND ST,,0,408,F1,,YYYYYYB,0800A,1200A,BLUE,0.0,2006,-,0
13269,1353453200,89754JV,NY,COM,07/25/2013,18,DELV,,P,73720,29430,27690,20131130,52.0,52,401,915838,401,0,0433A,,NY,F,3033,WEBSTER AVE,,0,408,F4,,YYYYYYY,ALL,ALL,RED,0.0,2006,-,0
13270,1353453224,HSN4017,PA,PAS,07/25/2013,19,SUBN,PONTI,P,0,0,0,0,52.0,52,401,915838,401,0,0504P,,BX,,,S/B WEBSTER AVE,CLAY AVE,0,408,C3,,BBBBBBB,ALL,ALL,RED,0.0,2004,-,0
13271,1353453248,XK134Y,NJ,PAS,07/26/2013,19,,TOYOT,P,10410,17970,17990,0,17.0,17,401,915838,401,0,0900A,,NY,F,610,5TH AVE,,0,408,C3,,BBBBBBB,ALL,ALL,RED,0.0,0,-,0
13272,1353453250,86558MC,NY,COM,07/26/2013,47,DELV,ISUZU,P,0,40404,40404,20150331,17.0,17,401,915838,401,0,0907A,,NY,F,375,LEXINGTON,,0,408,F4,,BBBBBBB,ALL,ALL,WHITE,0.0,2013,-,0
13273,1353453273,66337MC,NY,PAS,07/26/2013,46,VAN,FORD,P,0,40404,40404,20141231,19.0,19,401,915832,401,0,1206P,,NY,F,809,LEXINGTON,,0,408,F1,,BBBBBBB,ALL,ALL,BLUE,0.0,2013,-,0
13274,1353453285,91169JX,NY,COM,07/26/2013,46,VAN,DODGE,P,0,40404,40404,20150831,19.0,19,401,915838,401,0,1207A,,,F,809,LEXINGTON,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0.0,2007,-,0
13275,1353453303,XZ347A,NJ,PAS,8/10/2013,46,DELV,MITSU,P,0,40404,40404,0,19.0,19,401,915838,401,0,0745A,,NY,O,1486,LEXINGTON,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0.0,0,-,0
13276,1353453315,33330JB,NY,COM,8/10/2013,46,DELV,MERCU,P,0,40404,40404,20140331,19.0,19,401,915838,401,0,0750P,,NY,O,1248,LEXINGTON,,0,408,A1,,BBBBBBB,ALL,ALL,RED,0.0,2002,-,0
13277,1353453327,GJD8376,NY,PAS,8/10/2013,14,SDN,MERCU,P,0,0,0,20130903,18.0,18,401,915838,401,0,1046A,,NY,,,E/B E 56 ST,BET 5-MAD,0,408,C,,BBBBBBB,ALL,ALL,SIL,0.0,2013,-,0
13278,1353453339,XABN97,NJ,PAS,8/10/2013,47,DELV,DEISE,P,0,40404,40404,0,18.0,18,401,915838,401,0,1050A,,NY,,650,MADISON,,0,408,L2,,BBBBBBB,ALL,ALL,RED,0.0,0,-,0
13279,1353453340,41972JM,NY,COM,8/12/2013,40,,,P,13610,26630,20425,0,1.0,1,401,915838,401,0,0930A,,,F,29,BROADWAY,,0,408,F4,,YYYYBBB,0700A,1000A,WHITE,0.0,1994,-,0
13280,1353453352,98400JX,NY,COM,8/12/2013,19,DELV,GMC,P,13610,12670,26630,0,1.0,1,401,915838,401,0,0933A,,K,F,11,BROADWAY,,0,408,C3,,BBBBBBB,ALL,ALL,BROWN,0.0,2007,-,0
13281,1353453364,98400JX,NY,COM,8/12/2013,74,DELV,GMC,P,13610,12670,26630,0,1.0,1,401,915838,401,0,0933A,,BX,,11,BROADWAY,,0,408,E2,,BBBBBBB,ALL,ALL,BROWN,0.0,2007,-,0
13282,1353453376,41972JM,NY,COM,8/12/2013,19,DELV,GMC,P,13610,12670,26630,0,1.0,1,401,915838,401,0,0955A,,NY,F,9,BROADWAY,,0,408,C3,,BBBBBBB,ALL,ALL,WHITE,0.0,1994,-,0
13283,1353453388,41972JM,NY,COM,8/12/2013,18,DELV,GMC,P,13610,12670,26630,0,1.0,1,401,915838,401,0,0958A,,NY,,9,BROADWAY,,0,408,L2,,YYYYYBB,0700A,1000A,WHITE,0.0,1994,-,0
13284,1353453390,49793JG,NY,COM,8/12/2013,46,DELV,GMC,P,0,40404,40404,0,1.0,1,401,915838,401,0,1012A,,NY,F,273,CHURCH,,0,408,L2,,BBBBBBB,ALL,ALL,BROWN,0.0,1988,-,0
13285,1353453406,GHG9294,NY,PAS,07/25/2013,18,SDN,TOYOT,P,73720,27030,27060,20150701,46.0,46,405,930454,405,0,0635P,,BX,F,2037,WEBSTER AVE,,0,408,F4,,BBBBBBB,ALL,ALL,BL,0.0,2013,-,0
13286,1353453418,34075MC,NY,COM,07/30/2013,18,VAN,FRUEH,P,10110,17570,17590,20140331,13.0,13,405,930454,405,0,0310P,,NY,F,529,2 AVE,,0,408,F4,,YYYYYBB,0200P,0700P,WH,0.0,2012,-,0
13287,1353453443,XZ128K,NJ,PAS,07/30/2013,18,DELV,FRUEH,P,10110,17330,17350,0,13.0,13,405,930454,405,0,0325P,,NY,F,302,2 AVE,,0,408,F4,,YYYYYBB,0200P,0700P,YW,0.0,0,-,0
13288,1353453467,TMG90T,NJ,PAS,07/30/2013,18,TRLR,,P,10110,17230,17250,0,9.0,9,405,930454,405,0,0330P,,NY,F,205,2 AVE,,0,408,F1,,YYYYYBB,0200P,0700P,,0.0,0,-,0
13289,1353453479,65993JV,NY,COM,07/30/2013,18,VAN,CHEVR,P,10110,17210,17230,20141130,9.0,9,405,930454,405,0,0340P,,NY,F,175,2 AVE,,0,408,F4,,YYYYYBB,0200P,0700P,BL,0.0,2007,-,0
13290,1353453480,PRY9694,MN,PAS,07/30/2013,18,DELV,MERCU,P,10010,18250,18270,0,19.0,19,405,930454,405,0,0400P,,NY,F,1160,1 AVE,,0,408,C,,BBBBBBB,0200P,0700P,WH,0.0,0,-,0
13291,1353453509,XU948A,NJ,PAS,07/30/2013,18,DELV,FRUEH,P,10010,18590,18610,0,19.0,19,405,930454,405,0,0415P,,NY,F,1540,1 AVE,,0,408,C,,YYYYYYY,ALL,ALL,RD,0.0,2011,-,0
13292,1353453534,51248A,CT,999,07/30/2013,18,TRLR,MACK,P,10110,18290,18310,0,19.0,19,405,930454,405,0,0505P,,NY,F,1257,2 AVE,,0,408,I3,,YYYYYBB,0200P,0700P,WH,0.0,0,-,0
13293,1353453546,N66036,MA,COM,07/30/2013,18,VAN,FORD,P,10110,17950,17970,20131231,17.0,17,405,930454,405,0,0515P,,NY,O,922,2 AVE,,0,408,F4,,YYYYYBB,0200P,0700P,GR,0.0,2002,-,0
13294,1353453583,36288TR,NY,TRC,07/31/2013,46,TRAC,KENWO,X,10510,34670,34690,20140430,18.0,18,405,930454,405,0,0845A,,NY,F,1177,6 AVE,,0,408,D1,,BBBBBBB,ALL,ALL,WH,0.0,2010,-,0
13295,1353453595,66103JR,NY,COM,07/31/2013,46,DELV,MERCU,X,10510,34870,34890,20131031,18.0,18,405,930454,405,0,0852A,,NY,F,1371,6 AVE,,0,408,J6,,BBBBBBB,ALL,ALL,WH,0.0,2004,-,0
13296,1353453637,GCP9076,NY,PAS,8/01/2013,19,SUBN,DODGE,P,0,40404,40404,20141023,52.0,52,401,915830,401,0,0404A,,,F,3170,WEBSTER,,0,408,C3,,BBBBBBB,ALL,ALL,BL,0.0,2001,-,0
13297,1353453662,52966JZ,NY,COM,8/07/2013,19,P,FRUEH,P,13460,14310,28590,20150731,5.0,5,401,915838,401,0,1013A,,NY,O,19,BOWERY,,0,408,C3,,BBBBBBB,ALL,ALL,BLK,0.0,2008,-,0
13298,1353453674,68093JZ,NY,COM,8/07/2013,46,DELV,HINO,P,0,40404,40404,20140228,5.0,5,401,915838,401,0,1014A,,,F,6,BOWENY,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0.0,2010,-,0
13299,1353453698,49916MD,NY,COM,8/06/2013,19,,GMC,P,13610,12670,26630,0,1.0,1,401,915838,401,0,1046A,,NY,F,11,BROADWAY,,0,408,C3,,BBBBBBB,ALL,ALL,WH,0.0,1995,-,0
13300,1353453704,XV117U,NJ,PAS,8/07/2013,46,DELV,GMC,P,15350,32940,14710,0,8.0,8,401,915830,401,0,1223P,,NY,O,149,CHURCH STREET,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0.0,2006,-,0
13301,1353453716,73224JH,PA,PAS,8/07/2013,46,DELV,FRUEH,P,10510,33890,33910,20131031,6.0,6,401,915838,401,0,1251A,,NY,F,333,6 AVE,,0,408,E1,,BBBBBBB,ALL,ALL,YELLO,0.0,1998,-,0
13302,1353453728,ZDN5867,CA,PAS,8/07/2013,46,DELV,MAZDA,P,10510,33890,33910,20130501,6.0,6,401,915838,401,0,1255P,,NY,I,333,6 AVE,,0,408,F1,,BBBBBBB,ALL,ALL,YELLO,0.0,2009,-,0
13303,1353453730,ZDN5867,PA,PAS,8/07/2013,73,DELV,ACURA,P,10510,33890,33910,20130501,6.0,6,401,915838,401,0,1255A,,NY,F,333,6 AVE,,0,408,F1,,BBBBBBB,ALL,ALL,YELLO,0.0,2009,-,0
